app,teks,rating,sentimen
id.dana,syaa butuh dana cicil,3,Netral
id.dana,"hai ,isi uang elektronik tapi tidak masuk ,di dana nya sudah sukses cuman tidak masuk ke kartunya padahal nomor nya sama,bagaimna tanggapan nya min mohon di bantu🙏",3,Netral
id.dana,IST the best,3,Netral
id.dana,"dana cicil ku gak ada, padahal sudah premium",3,Netral
id.dana,kok sekarang transaksi jadi lemot ya......,3,Netral
id.dana,kalau bagus saya tambah bintang nya,3,Netral
id.dana,"harusnya menambahkan verivikasi dari email, untuk orang yg nomor telepon nya sudah tidak aktif, karena fitur ini penting banget",3,Netral
id.dana,sebelum bisa di buka dan sekarang kenapa aplikasinya tidak bisa di buka,3,Netral
id.dana,"TF ke E-wallet ovo dengan nominal 150k tulisanny PENDING trus, aku tunggu selama 6 jam baru di proses, tpi sayangnya tidak masuk ke si penerima. sudah minta bantuan ke CS tpi slow respon. jadi pertanyaan lari kemana saldoku 150k itu? saya cek history pengiriman berhasil tpi tidak masuk ke si penerima, di cek historys ke ovonya si penerima juga tidak ada notice saldo masuk. jdi kenpa mohon perhatian dan inisiatifnya min. makin banyak update kok makin gak karuan. 3 kali loh begini",3,Netral
id.dana,"Kemarin kemarin oke si tapi sekarang ko mau kirim uang agak susah ya, sering ada pemberitahuan upgrade ke dana premium terus. setelah diupldate masih pun masih muncul pemberitahuan upgrade. mau tarik tunai dan transfer jadi sulit.",3,Netral
id.dana,Dana cicil aktif limit ada tapi gak bisa dipakai.. limit juga turun kocak,3,Netral
id.dana,kenapa tidak bisa memakai qris,3,Netral
id.dana,"good app, hnya saynk byk iklannya.!!",3,Netral
id.dana,dana cicilan ngga ada dana insatn ngga ada padahl saya pengguna lama pengeluaran gede melulu,3,Netral
id.dana,kenapa dana ga bisa tf di suruh update ke premium tapi ga bisa,3,Netral
id.dana,"saya suka sa , dan sangat membantu",3,Netral
id.dana,"dana sya kenapa ya, kok gak bisa kirim ke yg lain bisanya ke Shopeepay sihhh.... kalau ke yg lainnya knp gak bisa",3,Netral
id.dana,tidak ada konfirmasi tentang pembayarannya.,3,Netral
id.dana,Sekarang klu transfer ke bank lain adminnya lumayan 2500,3,Netral
id.dana,Sangat bagus,3,Netral
id.dana,saya minta pengembalian dana saya yg tepotong di aplikasi dana oleh pihak goggle play pada tnggal 11 november 2025 total yg terpotong 109.890 jam 20:31,3,Netral
id.dana,Dulu enak enak aja... Sekarang sebenernya juga bagus. Tapi ada saldo kepotong gak tau kapan baliknya.. Udah laporan ke si Diana atau siapa itu... Sama aja g ada hasil... Kasih lah CS manusia Bukan chat otomatis gitu... Payah.,3,Netral
id.dana,"dana sekarang buruk bnget sih, aplikasinya lemot bnget, masa pakai jaringan 5G kecepatan 300 Mbps aja loading nya lama bnget",3,Netral
id.dana,mantap,3,Netral
id.dana,pengirim uang lncr,3,Netral
id.dana,"saya nyicil emas kok saldo nya ngurang sendiri ya? awalnya nyicil 1500 perak, terus ku masukin 150k, tapi saldonya malah ngurang jadi 145k? gimana nih",3,Netral
id.dana,tidak dapat menginstal aplikasi tdk kompitabel,3,Netral
id.dana,oke,3,Netral
id.dana,bagusss sangat membantu,3,Netral
id.dana,uang saya hilang d dana tanpa ada sepengetahuan dr saya!!!saya tidak akan menggunakan dana lagi!!,3,Netral
id.dana,"saya sudah komplain dari bulan kemarin, tdk ada respon. uang suami hilang 45rb. kirim ke shop** tdk ada riwayat di keduanya. gak ada yg tanggung jawab. bida disebut app berguna? gak sama sekali!",3,Netral
id.dana,bagus,3,Netral
id.dana,"ituuu gimnaaa saya beli paket combo plus lewat dana knp blm masuk"" beli kemarin tapi blm di kirim"" sampe sekarang tulisan deskripsi Akan dikirim karena lagi rame",3,Netral
id.dana,mantaf SE x,3,Netral
id.dana,"tolong di perbaiki kuota ada tapi internet terputus Mulu , padahal buka yg lain lancar KLO buka dana suka ada tulisan merah internet terputus",3,Netral
id.dana,suguh ok,3,Netral
id.dana,saya belum mendapatkan dana cicil gimana cara mengaktifkan Nya,3,Netral
id.dana,mantap,3,Netral
id.dana,bagus,3,Netral
id.dana,pihak dana yg terhormat tolong lah bantu akun dana do hp gak bisa di buka selalu kembali ke menu awal dan tertera ada bug terus,3,Netral
id.dana,kadang ga bisa munculin hasil skrenshott,3,Netral
id.dana,kenapa fitur dana saya belum ada dana cicil padahal persyaratan sudah saya selesai kan,3,Netral
id.dana,Bagus,3,Netral
id.dana,cara ngatur dana premium . tolong bantu soalnya kenndallaa gaak bsa buaat transfer,3,Netral
id.dana,gk bisa pinjaman,3,Netral
id.dana,oke keren,3,Netral
id.dana,"enggk bisa di permudah ,pindahin akun dana premium,",3,Netral
id.dana,"ga seru dikit dikit upgrade, jadi terbatas buat usia ku blum ada KTP mau invest di emas, batas maksimal 2 jt udh ga bisa lebih , mau masukin obligasi ga bisa aih",3,Netral
id.dana,"saat saya mau mengirim uang terjadi kendala suruh upgrade ke dana premium, sudah saya lakukan tapi masih saja suruh apgrade kembali sampai berkali-kali jadi kendala bagi saya, saya berharap kedepannya tidak mempersulit saat pengguna mau bertransaksi, saya jadi ketar ketir menggunakan dana karena kejadian tersebut",3,Netral
id.dana,aplikasi bagus si cuma buat aktifin payleter nya ribet di suruh sering transaksi jelas jelas beli paket data bayar motor aja di aplikasi dana sementara saya kasih bintang 3 dulu deh,3,Netral
id.dana,"apa apaan gw udh buka premium, tpi gk bisa di pake buat ngirim pertanyaannya di ulang² mulu, gk jelas",3,Netral
id.dana,Lambat,3,Netral
id.dana,"tolong lah dana kalo login kalo sudah ada pin dan verifikasi wajah gak usah pake otp ke nomer nomerku sudah hangus gak bisa login,kalopun harus pake otp di kirim ke email aja,dana saya nyangkut gak bisa di ambil gara2 gak bisa login mohon lah dana 🙏🏻🙏🏻🙏🏻",3,Netral
id.dana,membantu tp sering error,3,Netral
id.dana,lemooot,3,Netral
id.dana,piturnya gs komplit,3,Netral
id.dana,Dana cicil padahal udah ke buka tapi gak bisa di gunakan sama sekali gak guna kalo gak bisa di gunakan padahal tagihan sudah lunas semua tidak ada tunggakan sama sekali 👎👎👎👎,3,Netral
id.dana,"lumayan, tapi belom ada dana talang",3,Netral
id.dana,transaksi transfer lemot banget,3,Netral
id.dana,kurang maksimal,3,Netral
id.dana,sayah gak bisa membuka aktivitas,3,Netral
id.dana,"bintang 3 ajh, gajadi bintang 5, skrng dana knpa klo ngisi saldo kepetong terus, walaupun cma 500 rupiah tpi klo mau top up buat bayar jdi nya ttep kurang",3,Netral
id.dana,kak sy berupaya hpus akun ttp gagal. ditelfon ga djwb. hubungu cs sulit. ga ada proses sama sekali.,3,Netral
id.dana,lumayan membantu tapi kenapa tiba tiba saldo bisa kepotong sampai 50 ribu dan biaya transaksi bisa berubah rubah itu saja trimakasih.,3,Netral
id.dana,"Kenapa dana saya tulisannya koneksi internet terputus terus ya, padahal sinyal bagus",3,Netral
id.dana,kenapa ini Dana gak bisa transfer,3,Netral
id.dana,sangat membantu,3,Netral
id.dana,kenapa ya ni dana aku baru isi dana 50 ribu tambah 25 ribu notif sdh masuk semua tp sekali d cek cuma 57 ribu sahaja saldonya kemana yg lainya TDK ada jg notif keluar,3,Netral
id.dana,bgua,3,Netral
id.dana,tolong sediakan fitur hapus akun. agar saya bisa lebih mudah menghapus akun DANA saya yg nomornya sufah tidak aktif. saya sangat kesulitan menghapus akun saya.,3,Netral
id.dana,"mohon di kembangkan lagi ya fitur2 nya , tapi mantap kok ,",3,Netral
id.dana,jdi lbih mudah,3,Netral
id.dana,"bintang 3 dlu,soalnya fitur dana cicil blum muncul,padahal pake dana dari tahun 2018,untuk developer tolong aktifin fitur dana cicil,baru nanti kasih bintang 5",3,Netral
id.dana,Kenapa DANÀ sekarang ini tidak nyaman digunakannya?? (serius kecewa),3,Netral
id.dana,alun saya sudah premium kenapa harus premium lagi,3,Netral
id.dana,akyivitas dana ko ngk bisa dilihat barkot pengeluaran saldo,3,Netral
id.dana,baik,3,Netral
id.dana,"bagus sih, tapi kok sekarang gak bisa transaksi ya susah gk bisa",3,Netral
id.dana,baik,3,Netral
id.dana,fitur dana cicil blm ad akun sya,3,Netral
id.dana,keren,3,Netral
id.dana,kenapa dana saya ngga ada dana cicilnya,3,Netral
id.dana,ok,3,Netral
id.dana,bagus,3,Netral
id.dana,plis ada lagi tarif pulsa yg 2K butuh banget ini,3,Netral
id.dana,tolong bantu dana cicil saya aktivitasi nya supaya di proses karena selalu gagal bingung saya,3,Netral
id.dana,baik,3,Netral
id.dana,saya kehilangan dana 100 rb hati hati,3,Netral
id.dana,"ini gimana cara menangin danapoly, udah ngumpulin diamond tp gak bisa bisa,,, niat giveway gak sih",3,Netral
id.dana,bagaimana mau ss Diana di via dana sedangkan masih lama login nya dan skrng saya tidak bisa masuk ke dana.... tolong pihak dana dan ini bagai mana kelanjutan nya dan saya verifikasi wajah sudah tapi masuk nya lama dan nomor telepon mau h aktif tapi masih lama masuk nya bagaimana kelanjutan nya pihak dana tolong segera di beneri,3,Netral
id.dana,verifikasi wajah susah,3,Netral
id.dana,"apa ini event kok hoax, event nipu wkwk kocak""",3,Netral
id.dana,event di apk dana gak bisa dibpercaya,3,Netral
id.dana,Mohon di update lagi soalnya sering terjadi error' Pas mau narik saldo di dana bisnis malah harus verifikasi wajah padahal pas dulu pakenya pin doang,3,Netral
id.dana,"sangat membantu,utk trabsfer uang",3,Netral
id.dana,"3 bintang dulu deh, sudah bagus sih, tapi kenapa ya saldo saya kadang bisa hilang sendiri,seperti disedot otomatis oleh aplikasi lain. tanpa saya ijinkan ataupun payment. tolong solusinya mengatasi yg begini.",3,Netral
id.dana,sangat bagus,3,Netral
id.dana,Iye,3,Netral
id.dana,makin ribet skrag,3,Netral
id.dana,kenapa gak bisa di sinrosot,3,Netral
id.dana,tolong perbaiki event danapoly tidak bisa klaim hadiah padahal stok masih ada. semoga di dengar keluhannya. trimakasih,3,Netral
id.dana,mantap sih cuman sistem nya lelet pdhl sinyal udh aman harusnya gacor dong saya set gw jadi gk bisa tuker event dana poly nih :( sudah kah aku berhenti dri dana °^°,3,Netral
id.dana,ini danapoly buat apaan sih kok ga bisa di tuker hadiah nya?,3,Netral
id.dana,bagus,3,Netral
id.dana,"Dapat notif untuk mempsrbarui data tapi di pilihan pekerjaan tidak terdaftar di sana, hanya terdaftar pekerjaan jabatan di pemerintahan. Terus aku harus isi apa kalau tidak bekerja di lembaga pemerintah? Notifnya mengganggu karena pop up, muncul muncul terus tiap kali buka aplikasi. Kayak mana ini?",3,Netral
id.dana,tolong di bantu pulihkan akun dana saya tiap mau verifikasi wajah selalu gagal terus terima kasih,3,Netral
id.dana,mengapa saat ingin melakukan verifikasi tambahan kamera nya selalu hitam,3,Netral
id.dana,kok kode verif saat bikin akunnya ga kekirim ke wa atau sms ya? padahal ada kuota internet dan nomor masih aktif,3,Netral
id.dana,apl sering eror,3,Netral
id.dana,"kenapa suka error si, suka tidak ada jaringan mulu",3,Netral
id.dana,dana cicil sudah bayar tepat waktu tapi malah tidak bisa dipakai,3,Netral
id.dana,mantap,3,Netral
id.dana,limit cicil,3,Netral
id.dana,"saya mau ganti nomor hp yg baru karena nomor yg lama hilang/tidak aktif tapi selalu gagal,jd saya belum bisa upgrade akun ke premium,uang bisa masuk ke akun saya yg baru tapi saya ga bisa ambil",3,Netral
id.dana,sangat baik,3,Netral
id.dana,"Keamanan yang sangat buruk, saat transaksi proses begitu lama dan tidak berhasil, yang lebih buruk saldo tidak akan pernah kembali, yang membali hanyalah iming² saldo yang akan dikembalikan dalam kurung watu 2 hari namun tidak pernah dikembalikan",3,Netral
id.dana,pokoknya ny mantap,3,Netral
id.dana,saya di suruh update tapi ngga bisa gimana ini yah,3,Netral
id.dana,terlalu bnyak tagihan menerima transferan,3,Netral
id.dana,dah lama pake dana cepat transaksinya tapi kenapa y akhir2 ini susah banget buka mutasi ato ngisi token listrik gak bsa buka cek detailnya saldo udh kepotong tpi g bsa cek detailnya,3,Netral
id.dana,mana dana cicil nya,3,Netral
id.dana,diapk dana saya kok gak ada Dana cicil ya...? kenapa,3,Netral
id.dana,3bintang udah saya berikan,3,Netral
id.dana,"mohon maaf kepihak dana saya sudah mengajukan ke asisten diana.sudah sy jelaskan permasalahannya bahwa pulsanya byu yg saya beli belum masuk tp kenapa jawabannya dari Diana selalu mengatakan.berikut penjelasanmu.""pembayaran pulsa byu tidak masuk kenapa pulsa tidak masuk,,mau tambah lagi? selalu begitu jawabannya padahal sudah sedetil,,nya sy jelaskan jawabannya ya begituh lagi.sekali LG sy mohon mf.adakah email yg bisa sy hubungi untuk melaporkan hal ini.sy melapor ke asisten Diana kurng puas",3,Netral
id.dana,"Di Sini Saya Baru Download Aplikasi Dana Dan Saya Baru Mau Buat Akun Saya Dan Mengalami Kendala Saat Mau Isi No telepon ,Ada Tulisan Koneksi Internet Terputus Padahal Signal Hp Saya Lancar Dan Saya Juga Memiliki Kouta Internet,Sudah Saya Coba Restart Tapi Tetap Tidak Bisa.",3,Netral
id.dana,"dana cicilan ko GK bisa di pake yah, padahal masih ada limit nya a?",3,Netral
id.dana,saya tf uang berkurang tpi di penerima tidak masuk,3,Netral
id.dana,"sekarang topup kena biaya admin, topup 1 juta kena admin 5000, mungkin banyak yang gak sadar karena biaya admin langsung dipotong dari saldo dana yang ada",3,Netral
id.dana,"Saya coba TF dari bank ke dana tapi sudah waktu lama tidak masuk ke rek dana, padahal sinyal baik dan saya coba hub customer tidak bisa mengalami kendala. mohon bantuannya karena bukan uang sedikit. terima kasih.",3,Netral
id.dana,"untuk permainan di danapolly, saya ingin memberikan masukan jika saja hadiah yang di dapatkan dana point itu dapat 10 mending gak usah, di ganti saja pakai saldo rupiah ya minimal 1000 pun itu sudah cukup membantu karena kalau hanya dengan dana point kita bisa dapatkan bahkan lebih dari 10 jika top up dana sebanyak banyaknya nah alangkah baiknya seperti itu saja masukan dari saya, toh juga si saldo itu di pakai di dana juga misalkan di pakai untuk tambahan beli kuota, token, ataupun invest emas.",3,Netral
id.dana,Untuk transaksi sih cukup baik sangat berguna Hanya saja banyak penipuan di Aplikasi ini seperti Dana Reward & Danapoli dengan hadiah yg gak jelas dan gak pernah ada giliran saya udh menang tapi malah ada notifikasi stok hadiah habis😅,3,Netral
id.dana,"fitur dana cicil cuma bisa digunakan 1x untuk 1 akun... setelah di lunasi dana cicil sudah tidak tersedia lagi.. lantas apa gunanya fitur dana cicil kalo cuma membantu 1x , kecuali penggunaan tsb tidak membayar atau telat bayar bisa di kasi sangsi batasan pinjaman dana cicil .. jangan di tolong di perbaiki lagi fitur dana cicil tsb agar pengguna lain bisa menggunakan nya kembali.... terimakasih Developer Dana.id @Diana_official",3,Netral
id.dana,Dana cicil nya sampai saat ini belum bisa di gunakan..buat apa ada fitur GK bisa di gunakan,3,Netral
id.dana,"ada kendala apa dana ini, saya terima transferan tapi blom masuk ke dana",3,Netral
id.dana,macam mana kak udah capek² ngumpulin diamon eh pas mau di tukar uang gak bisa saldo habis 🤬😮‍💨,3,Netral
id.dana,dana cicil saya tidak bisa terpakai. meskipun ada limit..,3,Netral
id.dana,ok,3,Netral
id.dana,"tolong saya membutuhkan fitur-fitur Dana instan dan Dana Cicil, sudah berbulan-bulan nunggu. belum di kasih juga.",3,Netral
id.dana,tambah g karuan dana woy,3,Netral
id.dana,nama pengguna belum muncul,3,Netral
id.dana,udah ada dana cicil tp kok gk bisa d pake percuma,3,Netral
id.dana,makin berat,3,Netral
id.dana,ok,3,Netral
id.dana,punya saya kok nggak ada dana cicil dan dana insta,3,Netral
id.dana,"Sudah lama pake DANA, mudah dan cepat, cuman agak kecewa pas ada 11.11 DanaPoly. Danapoint 1.000 > 10.000 beli 2× sama sekali ga masuk, padahal notifikasinya transaksi berhasil, dan komplain ke Diana selama 3 hari belum ada solusi, tp pas coba Danapoint yg lain selain yang 1.000 bisa masuk dan bisa digunakan di Danapoly",3,Netral
id.dana,"Pengajuan DANA cicil sudah disetujui dan sudah muncul limitnya, tapi ketika saya mau pakai ko ga bisa dipakai? Ini gimana kejelasannya? Tolong dicek dan diproses akun DANA Tri Sebastian",3,Netral
id.dana,kadang baik kadang kurang,3,Netral
id.dana,ok,3,Netral
id.dana,ribet bgt mau tarik saldo dari akun bisnis,3,Netral
id.dana,bagus,3,Netral
id.dana,tolong buatkan fitur hapus riwayat transaksi,3,Netral
id.dana,"Upgrade ke premium aja ribet banget , data komplit tapi selalu gagal anehh",3,Netral
id.dana,Dana gmn sih 😁 main danapolly mau klaim hadiahnya masak hadiah gk cukup terus 🤣🤣🤣 buat apa ngadain even klo hadiah nya aja susah 😁🤔,3,Netral
id.dana,Kok bisa yah DANA udh lama gk kepake bisa bisa dibekukan... gimanaa yah cara memperbaiki nya,3,Netral
id.dana,baguss,3,Netral
id.dana,aq kasih bintang 3 aja soalnya di akunku belum muncul fitur dana cicilnya padahl udah dana premium,3,Netral
id.dana,Kenapa setiap saya mengganti pin saya selalu sesi berakhir saya harus login ulang dulu dan kenapa keamanannya sangat buruk padahal saya sudah beri tau itu bukan akun saya dan kenapa tidak segera di hapus perangkat itu,3,Netral
id.dana,"KTP sudah pernah dipakai di akun dana yg lama tapi nomornya hilang, giliran buat akun dana baru gk bisa upgrade premium... tolong jalan keluarnya ya admin dana atau kalo ada kantor.nya mau perbaiki akun dana yg sekarang ini soalnya nggk bisa buat apa2 Dana.nya 🙏🙏",3,Netral
id.dana,tolong lh dana event mu perbaiki saya udah beli dana point tapi tidak masuk,3,Netral
id.dana,"bingung saat beli pulsa dikatakan masa aktif nomor kita bertambah 7 hari sesuai belinya berapa, tapi setelah 1 bulan pembelian yg di ulang ga sama sekali nambah masa aktifnya, mau beli yg 5000, 10.000, bahkan 15.000, bikin khawatir kalo gini jadinya, untuk transaksi lancar² aja, cuman tolonglah di fix lagi untuk masalah penambahan masa aktif",3,Netral
id.dana,cetak qris gbisa pdhl udh nunggu malah disuruh minta izin smua udh dinyalain malah dibwa bolak balik,3,Netral
id.dana,"sebenar nya bagus cuma hadiah nya loh,setiap udah ngumpulin diamond hadiah nya GK bisa di tukar kenapa ya,sampe ngeluarin dana buat nyepin,udah tekumpul 500 malah GK bisa tukar,ngumpulin lagi 19000 GK bisa tukar,padahal hadiah cuma 100 RB,ngeluarin dana udah lebih dari itu GK workit",3,Netral
id.dana,ok,3,Netral
id.dana,bagus,3,Netral
id.dana,kalo ada masalah ribet gak ada penyelesaian pasti,3,Netral
id.dana,"akun dana saya terkena suspend dan katanya itu adalah hasil akhir, padahal sebelum kejadian saya hanya melaporkan bahwa saya terkena penipuan yang saya tf ke qris dan saya hanya menyatakan apakah bisa di refund dan setelah beberapa hari ternyata tidak bisa di refund,dan malah sekarang terkena suspend whtt??? yang bener aja saya selalu transaksi menggunakan dana lantas sekarang????? gimana maumu dana?",3,Netral
id.dana,mantap,3,Netral
id.dana,terlalu banyak pemberitahuan yang ga penting sangat mengganggu,3,Netral
id.dana,kok sekarang jadi banyak biaya admin ya? apakah saatnya pindah ke dompet digital sebelah?,3,Netral
id.dana,karena teansfer di gopay gk masuk,3,Netral
id.dana,"ngasih event ga niat , masa mainin danapoly udah habis ribuan point laps nya ga nambah""🤬",3,Netral
id.dana,"kenapa setiap mau kirim gak bisa ya, slalu di suruh upgrade sudah di upgrade pun tidak bisa di kirim.",3,Netral
id.dana,kak ini dana cicil saya kok gak bisa digunakan waktu awal bisa abis bayar malah gak bisa,3,Netral
id.dana,"hallo , ada solusi ga ya ,..mau masuk akun DANA ga bisa minta kode OTP sedangkan nomer telpon saya sudah tidak aktif atau sudah mati ,.. soalnya ada uangnya di DANA tapi gabisa masuk ,.pusiiiinggggg",3,Netral
id.dana,jangan tampilkan otp,3,Netral
id.dana,"akhir akhir ini dana nya ga gbisa dipake, traansaksinya ditolak terus katanya alasannya itu saldo tidak cukup padahal lebih, jadi tolong dikasih solusi secepatnya ya",3,Netral
id.dana,bagus sih tapi uang ku hilang tiba-tiba 17rb padahal enggak belanja online 😭😭😭 kecewa sihh kecewa banget 😭😭😭😭😭,3,Netral
id.dana,hari ini saya mao tf dari aplikasi dana sya tapi knp pas sya mau kiri ko D suru upgret sudah D lakukan sesuai aturan ttp saja g bisa bisa D kirim tolong penjelasan nya dong mana ada saldo nya,3,Netral
id.dana,"saya top-up bisa,isi data & pulsa bisa..saldo banyak tapi kenapa setiap transfer apapun tidak bisa..ampunnn x lhaaa..tolong donk bantuannya,",3,Netral
id.dana,"susah penggantian akun, pdhl kuota ada tapi masalah koneksi terus",3,Netral
id.dana,"punya keluhan dari mulai chat Diana, diarahkan ke CS Agen, suruh tunggu 2 hari, belum ada kepastian. DM ke Ig jga cuma akan kami cek akan kami cek.",3,Netral
id.dana,kenapa check-in harian hari kedua tidak bisa diambil,3,Netral
id.dana,"jujur aja sebenernya suka karena gampang and ga ribet, cuma aneh aja setiap beli kuota selalu engga sesuai, misal aku beli kuota yang 2gb atau 3,8 gb, tapi waktu masuk cuma 1gb, 2,5 gb. padahal dengan harga segitu cukup nguras uang😞",3,Netral
id.dana,beri bintang 3 dulu karena belum bisa aktif kan dana cicil,3,Netral
id.dana,jarang dapat bonus walau sering transaksi,3,Netral
id.dana,"hp saya hilang beserta kartunya.udah berusaha ganti kartu lama ke kartu baru tapi disuruh ganti dan nunggu di email 1-2 hari.tapi sampai sekarang blom ada email dan kejelasan,.boleh tolong dipercepat cara kerja nya .saya butuh uang nya .karena semua uang saya tertahan di dana.",3,Netral
id.dana,dana menurut saya praktis simpel sangat membantu.,3,Netral
id.dana,syh sangat suka punya dana serba gampang,3,Netral
id.dana,"saya mau lakuin pembayaran dari axis app kenapa gak muncul"" notif aktivasi nya ya udah di tungguin lama"" masih gak keluar juga notif nya",3,Netral
id.dana,saya pemakai dana premium bisnis barusan kehilangan uang di saldo dana 5700000 TPI tidak di respon kemna sya harus mengadu agar uang saya bisa kembali,3,Netral
id.dana,gak bisa pke dana cicil lg gatau knp heran,3,Netral
id.dana,bagus,3,Netral
id.dana,ok,3,Netral
id.dana,lumayan,3,Netral
id.dana,tidak bisa di buka setelah update,3,Netral
id.dana,kenapa dana saya tidak ada dana cicil nya padahal udah lama teransaksi pake dana,3,Netral
id.dana,kenapa mau update premium malah ada kendala sii😡😡,3,Netral
id.dana,maaf saya kasih bintang 3 kenapa yah gak bisa login akun dana kalau dulu bisa sekarang koneksi internet terputus tidak bisa login,3,Netral
id.dana,kenapa tidak bisa unggah data pelengkap kartu keluarga,3,Netral
id.dana,di jam berapa min berlian di event danapoly bisa di tuker sama hadiah?,3,Netral
id.dana,"Makin kesini kenapa makin kacau aplikasinya, isi token listrik cuma proses doang, dibatalin nunggu 24 jam, ini sdh 24 jam kenapa tidak bisa dibatalkan",3,Netral
id.dana,"akun tiba tiba tidak premium gimna ini? gak bisa kirim uang,, belum ada tanggapan sudah di dm di x dan fb",3,Netral
id.dana,"Haelah bohong aja aku ikut event 11.11 justru ga dapet mana udah di kumpulin diamond nya isi hadiah nya ga ngotak cuma voucher padahal jelas disitu ada tab dan iphone , aku punya bukti nya kok jadi aku ga asalan speak up",3,Netral
id.dana,bagus,3,Netral
id.dana,mantap,3,Netral
id.dana,kenapa akun saya tidak bisa terima top up dari rek bank,3,Netral
id.dana,cepat mantap,3,Netral
id.dana,semakin kesini semakin lemot saat mau transaksi atau qris aja nunggu proses nya hampir 10 menit,3,Netral
id.dana,"emang sih gampang dan bagus lah,, tapi kenapa sering ada kendala jaringan, padahal jaringan kita bagus, dipake buka web lancar, tapi pas dipake buka dana ada tulisan ""koneksi anda terputus"" ,ayolah jaringannya gimana ini??",3,Netral
id.dana,mantap,3,Netral
id.dana,kenapa yaa dana cicil gabisa digunakan padahal udah pernah lunas bayar,3,Netral
id.dana,hallo..tolong bantuannya terkait saldo dana saya yang hilang.. saya sangat kecewa tentang keamanan aplikasi dana,3,Netral
id.dana,mantap,3,Netral
id.dana,"KENAPA HARUS VERIFIKASI KODE WA/ SMS, KALO PIN SAMA VERIFIKASI WAJAH BERHASIL???? PARAH !",3,Netral
id.dana,"bos tolong ya saat ini dana bnyak kendalanya,tolong sekali lagi permudah saat ini untuk semua transaksi,tolong sy jual beli malalui dana ........",3,Netral
id.dana,ok,3,Netral
id.dana,Hallo tolong ya aplikasi saya kenapa tidak bisa di buka,3,Netral
id.dana,sayangnya GK di kasih dana cicil,3,Netral
id.dana,Soal dana cicil ga jelas..kalo ga bisa dipake..mndg gausah ada limit..kadang pengen pakai buat darurat ga bisa dipakai...nanya Ama Diana jg ga jelas jawabannya...,3,Netral
id.dana,dana kenapa gabisa dipakai?,3,Netral
id.dana,pas mau mengirim foto kk kenpaa layarnya jadi item?? trus uda di uninstall malah sama gitu trus?? gmna ni min?? kasih solusi dong udah coba berbagai cara tapi sama aja,3,Netral
id.dana,bagus,3,Netral
id.dana,aktif kan dana cicil aku kalau sudah saya tambah bintang. aku sudah premium dan dana cicil nya gk ada,3,Netral
id.dana,napa saya kalau mau nuker ke coin tiktok kok tidak bisa,3,Netral
id.dana,Ok,3,Netral
id.dana,tuker diamond stok masih 1000lebuh giliran di tuker stok habis. percumah dah sia sia,3,Netral
id.dana,dana instan sya TDK bisa di proses,3,Netral
id.dana,mohon tambah costumer service yg hidup agar bisa membantu anggota pemilik dana yang memiliki masalah terhadap aplikasi ini,3,Netral
id.dana,kak kenapa aku jadi gak bisa masuk. trus kemaren kemaren padahal akun ku udah premium malah balik lagi ke awal,3,Netral
id.dana,Cukup memudahkan,3,Netral
id.dana,ini kenapa dana selalu ada tulisan premium mulu tapi ini dana saya udah premium,3,Netral
id.dana,"Mohon peningkatan nya ya, soalnya tiap dipake atau di buka suka agak loading. Makasih",3,Netral
id.dana,"kenapa buka aplikasi dana dipaling bawah ada tulisan koneksi internetmu terputus nih, padahal sinyalnya lancar ? tolong diperbaiki",3,Netral
id.dana,baik sekali,3,Netral
id.dana,Kenapa upgrade Nya Sudah Berhasil Gk bjsa terus dk gunakan biki kesel,3,Netral
id.dana,fitur pembayaran untuk online shop seperti sope kenapa dah ga bisa lagi min:),3,Netral
id.dana,ok,3,Netral
id.dana,"saya sudah dapat fitur dana cicil tp knapa saya coba ajukan beli pulsa/paket data, slalu mentok di ferifikasi wajah, gt trs ngulang2 za. payah ini dana cicil PHP doang baut apa coba dpt limit dana cicil tp tidak bisa digunakan, bikin kecewa za",3,Netral
id.dana,jelak dana gak bisa dana cicil adahal udah lama,3,Netral
id.dana,ko aplikasi dana jadi susah login sebelumnya lancar lancar aja kenapa harus pake kode otp lagian no hp nya sudah hangus saya sudah top up tolong jelaskan kenapa saya login harus pake kode otp,3,Netral
id.dana,Mulai error 🤔,3,Netral
id.dana,tidak bisa menginstal,3,Netral
id.dana,"Terlalu ribet menurut saya, kenapa tidak dibuat sederhana saja",3,Netral
id.dana,sangat baik,3,Netral
id.dana,bagus,3,Netral
id.dana,uang saya belum masuk 550 ke dana,3,Netral
id.dana,"semenjak update makinn mengecewakan, biasanya untuk masuk akun dana pake verfikasi muka dan pin saja sekarang perlu pake kode otp sedangkan nomor telepon sudah hilang, ingin memindahkan akun sama saja minta kode otp padahal sudah saya kasi tau kalo nomor telepon sudah hilang tolong di bantu uang saya ada di situuu semua.",3,Netral
id.dana,knp aplikasi dana ny gk bisa dibuka,3,Netral
id.dana,susah,3,Netral
id.dana,dana tolong loginnya pakai scan wajah aja atau pin saja ngak usah pakai kode otp punya saya kartunya dah mati jadi susah ngak bisa login,3,Netral
id.dana,"gimana ni cara verifikasi ulang,payleter ga bisa di gunakan.",3,Netral
id.dana,mantap sangat menyenangkn,3,Netral
id.dana,"kok nggak bisa masuk apk, padahal biasanya lancar"" aja...?!!!",3,Netral
id.dana,ini gimana mau foto kk kok gak bisa² min,3,Netral
